Description,Part Number,Manufacturer,Cost Price,Trade Price,Sell Price (Tier 1 (Buy)),Group (Ignored for Updates),Subgroup 1 (Ignored for Updates),Search Terms,Notes
Durham Edition Black (4 M),CA82672HUG-29F58,Hugh Mackay,72.28,72.28,140.0,Carpet,Carpet,Hugh Mackay Durham Edition Black 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Edition Camel (4 M),CA82672HUG-9B911,Hugh Mackay,72.28,72.28,140.0,Carpet,Carpet,Hugh Mackay Durham Edition  Camel 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Edition Dark Red (4 M),CA82672HUG-6A57E,Hugh Mackay,72.28,72.28,140.0,Carpet,Carpet,Hugh Mackay Durham Edition  Dark Red 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Edition French Grey (4 M),CA82672HUG-F54B2,Hugh Mackay,72.28,72.28,140.0,Carpet,Carpet,Hugh Mackay Durham Edition  French Grey 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Edition Green (4 M),CA82672HUG-7A1A7,Hugh Mackay,72.28,72.28,140.0,Carpet,Carpet,Hugh Mackay Durham Edition  Green 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Edition Ivory (4 M),CA82672HUG-31A64,Hugh Mackay,72.28,72.28,140.0,Carpet,Carpet,Hugh Mackay Durham Edition  Ivory 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Edition Maize (4 M),CA82672HUG-503BE,Hugh Mackay,72.28,72.28,140.0,Carpet,Carpet,Hugh Mackay Durham Edition  Maize 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Edition Marine (4 M),CA82672HUG-5BF98,Hugh Mackay,72.28,72.28,140.0,Carpet,Carpet,Hugh Mackay Durham Edition  Marine 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Edition Platinum (4 M),CA82672HUG-C13EB,Hugh Mackay,72.28,72.28,140.0,Carpet,Carpet,Hugh Mackay Durham Edition  Platinum 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Edition Pumice (4 M),CA82672HUG-F43C1,Hugh Mackay,72.28,72.28,140.0,Carpet,Carpet,Hugh Mackay Durham Edition  Pumice 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Edition Rockface (4 M),CA82672HUG-23E0F,Hugh Mackay,72.28,72.28,140.0,Carpet,Carpet,Hugh Mackay Durham Edition  Rockface 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Edition Silver (4 M),CA82672HUG-72277,Hugh Mackay,72.28,72.28,140.0,Carpet,Carpet,Hugh Mackay Durham Edition  Silver 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Tweed 50 Arran (4 M),CA60756HUG-38411,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Tweed 50 Arran 4,Price per SQM: £46.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Durham Tweed 50 Arran (5 M),CA60756HUG-A7381,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Tweed 50 Arran  5,Price per SQM: £46.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Durham Tweed 50 Barra (4 M),CA60756HUG-4E4A5,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Tweed 50  Barra 4,Price per SQM: £46.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Durham Tweed 50 Barra (5 M),CA60756HUG-C0CED,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Tweed 50  Barra  5,Price per SQM: £46.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Durham Tweed 50 Bute (4 M),CA60756HUG-BAAE9,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Tweed 50  Bute 4,Price per SQM: £46.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Durham Tweed 50 Bute (5 M),CA60756HUG-0F406,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Tweed 50  Bute  5,Price per SQM: £46.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Durham Tweed 50 Canna (4 M),CA60756HUG-EC8C7,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Tweed 50  Canna 4,Price per SQM: £46.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Durham Tweed 50 Canna (5 M),CA60756HUG-19C0C,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Tweed 50  Canna  5,Price per SQM: £46.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Durham Tweed 50 Coll (4 M),CA60756HUG-1C14B,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Tweed 50  Coll 4,Price per SQM: £46.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Durham Tweed 50 Coll (5 M),CA60756HUG-C10D8,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Tweed 50  Coll  5,Price per SQM: £46.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Durham Tweed 50 Hoy (4 M),CA60756HUG-A8D49,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Tweed 50  Hoy 4,Price per SQM: £46.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Durham Tweed 50 Hoy (5 M),CA60756HUG-B845D,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Tweed 50  Hoy  5,Price per SQM: £46.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Durham Tweed 50 Iona (4 M),CA60756HUG-B51CE,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Tweed 50  Iona 4,Price per SQM: £46.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Durham Tweed 50 Iona (5 M),CA60756HUG-70F21,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Tweed 50  Iona  5,Price per SQM: £46.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Durham Tweed 50 Islay (4 M),CA60756HUG-446B0,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Tweed 50  Islay 4,Price per SQM: £46.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Durham Tweed 50 Islay (5 M),CA60756HUG-62BB9,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Tweed 50  Islay  5,Price per SQM: £46.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Durham Tweed 50 Jura (4 M),CA60756HUG-5EC3C,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Tweed 50  Jura 4,Price per SQM: £46.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Durham Tweed 50 Jura (5 M),CA60756HUG-019AE,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Tweed 50  Jura  5,Price per SQM: £46.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Durham Tweed 50 Lewis (4 M),CA60756HUG-335A9,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Tweed 50  Lewis 4,Price per SQM: £46.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Durham Tweed 50 Lewis (5 M),CA60756HUG-E90B8,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Tweed 50  Lewis  5,Price per SQM: £46.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Durham Tweed 50 Mull (4 M),CA60756HUG-5C0C3,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Tweed 50  Mull 4,Price per SQM: £46.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Durham Tweed 50 Mull (5 M),CA60756HUG-D0789,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Tweed 50  Mull  5,Price per SQM: £46.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
